id,name,faction,type,tribe,rarity,cost,attack,health,keywords,cardText,flavorText,collectible,set,artPrompt
voi_s6,Nullify,Voidborn,Spell,,Common,3,,,BANISH,BANISH an enemy minion with 3 or less Attack.,It was never here. Check the records. There ARE no records. The Voidborn are very thorough with their un-filing.,True,CORE,
voi_m8,Void Tendril,Voidborn,Minion,Void,Common,3,2,4,"GUARDIAN, LAST WORDS",GUARDIAN. LAST WORDS: Your opponent's next TWO cards cost (2) more.,Even in death it's insufferable. Kill it and your next two plays cost more. Leave it alive and nothing gets through. The Voidborn designed this SPECIFICALLY to be annoying.,True,CORE,
voi_s7,Creeping Dread,Voidborn,Spell,,Common,3,,,,All cards in your opponent's hand cost (1) more until your next turn. Draw a card.,That sinking feeling? It's real. And it costs extra. Their ENTIRE hand just got taxed. The Voidborn invented inflation.,True,CORE,
voi_m9,Hollow Shade,Voidborn,Minion,Void,Common,3,4,2,SWIFT,SWIFT.,Fast. Empty. Terrifying. It used to be something. The Voidborn hollowed it out and gave it SWIFT. Somehow that's WORSE.,True,CORE,
voi_m10,Reality Ripper,Voidborn,Minion,Void,Common,4,4,4,DEPLOY,DEPLOY: BANISH a random card from your opponent's hand.,Rips cards out of EXISTENCE. Not their hand. Not the discard. EXISTENCE. The Voidborn don't remove things. They un-MAKE them.,True,CORE,
voi_m11,Void Sentinel,Voidborn,Minion,Void,Common,4,3,5,GUARDIAN,GUARDIAN. Your opponent's cards cost (1) more.,The toll booth at the end of reality. Everything costs extra while it breathes. The Voidborn's favorite passive-aggressive tax collector.,True,CORE,
voi_s8,Dimensional Rift,Voidborn,Spell,,Common,4,,,,BANISH an enemy minion. Your opponent draws a card.,Gone forever. But they get a consolation card. The Voidborn are cruel but POLITE. One card for your loss. You're still losing.,True,CORE,
voi_s9,Psychic Assault,Voidborn,Spell,,Common,4,,,,Deal damage to the enemy Hero equal to the number of cards they've lost this game. (Max 10.),Every erased card leaves a scar. BANISHed five? Five to the face. The Voidborn keep receipts and the BILL arrives violently.,True,CORE,
voi_m12,Abyssal Maw,Voidborn,Minion,Void,Common,5,5,5,DEPLOY,DEPLOY: BANISH a random card from your opponent's deck.,It eats futures. Your opponent will NEVER know what they lost. The Voidborn's cruelest trick: you mourn what you never had.,True,CORE,
voi_s10,Null Field,Voidborn,Spell,,Common,5,,,,Silence all enemy minions. (Remove all keywords and card text.),Shh. No powers. Only Void now. GUARDIAN? Gone. LETHAL? Gone. Hope? The Voidborn ate that first.,True,CORE,
voi_m13,Void Harvester,Voidborn,Minion,,Common,5,4,4,,"Whenever your opponent loses a card from any zone, gain +2/+2.","Your despair is its protein shake. Discards, BANISHes, deck burns — it's been bulking since Turn 1 and it's ENORMOUS.",True,CORE,
voi_s11,Erasure,Voidborn,Spell,,Common,5,,,BANISH,BANISH an enemy minion.,Ctrl+Z doesn't work in the Void. There is no undo. There is only GONE. The Voidborn removed the undo button first.,True,CORE,
voi_m14,Null Leviathan,Voidborn,Minion,Void,Common,6,6,6,,Your opponent's cards cost (1) more. Costs (1) less for each card BANISHed this game.,Grows cheaper as reality gets thinner. BANISHed five cards? It costs ONE. The Voidborn reward commitment to deletion.,True,CORE,
voi_s12,Annihilate,Voidborn,Spell,,Common,6,,,BANISH,BANISH all enemy minions with 4 or less Attack.,Below the threshold? Below EXISTENCE. The Voidborn set a minimum requirement for existing and enforced it.,True,CORE,
voi_m15,Oblivion Wraith,Voidborn,Minion,Void,Common,7,7,7,DEPLOY,DEPLOY: BANISH all spells from your opponent's hand.,Doesn't destroy your plans. UN-EXISTS them. Every spell in hand: vanished. The Voidborn consider this 'decluttering.',True,CORE,
voi_s13,Consume Reality,Voidborn,Spell,,Common,7,,,,BANISH the top 5 cards of your opponent's deck. Draw 2 cards.,Five futures. Deleted. They'll never know what they lost. The Voidborn ate their tomorrow and you drew two cards from the crumbs.,True,CORE,
voi_m16,Void Parasite,Voidborn,Minion,Void,Common,2,1,1,LAST WORDS,LAST WORDS: BANISH a random card from your opponent's hand.,Tiny. Existentially threatening. Kill it and lose a card. Leave it alive and it stares at you. With ALL its eye. The Voidborn's cutest atrocity.,True,CORE,
voi_st1,Null Anchor,Voidborn,Structure,,Common,3,,,,Your opponent's first card each turn costs (2) more.,Going first each turn never felt so expensive. Their Turn 4 play costs 6. EVERY turn. The Voidborn anchored reality shut.,True,CORE,
voi_m17,Entropy Weaver,Voidborn,Minion,,Rare,4,3,4,,"Whenever a card is BANISHed, draw a card.",Destruction IS productive — if you're Voidborn. Every card erased from existence is a card drawn for you. The Voidborn invented recycling.,True,CORE,
voi_m18,Void Mirror,Voidborn,Minion,Void,Rare,3,2,3,DEPLOY,DEPLOY: Copy a card from your opponent's hand. It costs (0). Then BANISH the original.,"Copies it. DELETES the original. You get the card. They LOSE the card. The Voidborn version of 'sharing': take everything, give nothing.",True,CORE,
voi_m19,Mindbreaker,Voidborn,Minion,,Rare,5,4,5,DEPLOY,DEPLOY: Your opponent discards their highest-cost AND lowest-cost cards.,Targets the extremes. Their bomb AND their cheap answer — both gone. The Voidborn cull from both ends of the menu.,True,CORE,
voi_st2,Voidborn Gate,Voidborn,Structure,,Rare,5,,,,"Whenever you BANISH a card, deal 2 damage to the enemy Hero.",Every erasure echoes. BANISH a card? Two to the face. Three BANISHes in one turn? Six damage. Deletion has physical consequences.,True,CORE,
voi_s14,Black Hole,Voidborn,Spell,,Rare,6,,,BANISH,BANISH an enemy minion. BANISH a random card from your opponent's hand.,Two-for-one deletion special. Board AND hand — both diminished. The Voidborn are running a clearance sale on existence.,True,CORE,
voi_s15,Void Siphon,Voidborn,Spell,,Rare,4,,,,Steal 2 random cards from your opponent's hand. They cost (1) less.,Finders keepers. Losers literally LOSE. Two gone from them. Two gained by you. Four-card swing. Voidborn economics.,True,CORE,
voi_m20,Abyss Walker,Voidborn,Minion,Void,Rare,5,4,4,PHASE,"PHASE. Whenever this attacks, BANISH a random card from your opponent's hand.","Untargetable. Attacks freely. Every swing erases a card from existence. The Voidborn's favorite employee: can't be fired, can't be FOUND.",True,CORE,
voi_m21,Reality Unraveler,Voidborn,Minion,,Rare,6,5,6,,End of Turn: BANISH a random card from your opponent's hand.,"Every turn, one card vanishes. They go to sleep with six. Wake up with five. Then four. The Voidborn unravel things slowly.",True,CORE,
voi_s16,Devour Thoughts,Voidborn,Spell,,Rare,3,,,,"Your opponent discards 2 random cards. For each spell discarded, draw a card.",Two thoughts eaten. If either was a spell? Bonus draw. The Voidborn consider brains an all-you-can-eat buffet.,True,CORE,
voi_s17,Dimensional Exile,Voidborn,Spell,,Rare,7,,,BANISH,BANISH all enemy minions with 5 or more Attack.,Too powerful to exist? Then DON'T. The Voidborn set a ceiling on power and it's LOW.,True,CORE,
voi_m22,Void Echo,Voidborn,Minion,Void,Rare,4,3,3,"ECHO, DEPLOY",ECHO. DEPLOY: BANISH a random card from your opponent's deck.,Plays twice. Deletes twice. Smiles twice. Two futures erased that they'll never even see. Preventative Voidborn deletion.,True,CORE,
voi_m23,Null Assassin,Voidborn,Minion,Void,Rare,3,3,2,"CLOAK, DEPLOY",CLOAK. DEPLOY: BANISH a random card from your opponent's deck.,Invisible. Arrives. Deletes a card from their future. The Voidborn's subtlest operative. You won't see him. You won't see what he stole.,True,CORE,
voi_st3,Entropic Cascade,Voidborn,Structure,,Rare,6,,,,"Whenever your opponent draws a card, it costs (1) more. Whenever your opponent discards, you draw a card.",Their draws cost more. Their losses fuel YOUR draws. Every turn the entropy increases. The Voidborn built a one-way valve on the universe.,True,CORE,
voi_s18,Existential Crisis,Voidborn,Spell,,Rare,4,,,,Silence an enemy minion. BANISH a random card from their hand. Draw a card.,Strip their powers. Delete a card. Draw one yourself. Three things for four mana. The Voidborn call this 'light existential therapy.',True,CORE,
voi_s19,Void Resonance,Voidborn,Spell,,Rare,4,,,,Deal 3 damage to all enemy minions. Deal 1 extra for each card BANISHed this game.,"The more you've erased, the harder this hits. BANISHed 5 cards? 8 damage AoE. The Voidborn remember what they ate.",True,CORE,
voi_m24,Oblivion Seed,Voidborn,Minion,Void,Rare,2,0,3,LAST WORDS,"LAST WORDS: BANISH the top 3 cards of your opponent's deck. If any were minions, summon a 2/2 Void Shade.",Plant it. Let it die. Three cards erased. Ghosts hatch from the ashes. The Voidborn garden grows DOWNWARD into nothing.,True,CORE,
voi_m25,Thought Leech,Voidborn,Minion,Void,Rare,3,2,4,,"Whenever your opponent plays a spell, add a copy to your hand. It costs (1) less.",Sits. Listens. Copies every spell they cast — cheaper. It's not stealing. It's aggressive Voidborn LEARNING.,True,CORE,
voi_s20,Mana Collapse,Voidborn,Spell,,Rare,4,,,,Your opponent loses 2 Crystals next turn. Draw a card.,Their Turn 7? Now it's Turn 5 again. Two crystals ripped away. The Voidborn don't just tax — they REGRESS your timeline.,True,CORE,
voi_s21,Fade to Black,Voidborn,Spell,,Rare,3,,,,Give a friendly Void minion PHASE and +2/+2. BANISH a random card from your opponent's deck.,Your creature goes invisible AND grows. Their future loses a card. Two problems created in one spell. Voidborn efficiency.,True,CORE,
voi_m26,Void Collector,Voidborn,Minion,Void,Rare,5,3,6,DEPLOY,DEPLOY: Discover a card that was BANISHed this game. Add it to YOUR hand. It costs (0).,"What the Void takes, the Collector finds. That Legendary they lost? YOURS now. FREE. The Voidborn don't waste what they delete.",True,CORE,
voi_s22,ENTROPY BOMB,Voidborn,Spell,,Epic,2,,,,BANISH a random card from your opponent's hand. Deal 1 damage to the enemy Hero for each card they've lost this game.,"Two mana. One card erased. And a damage nuke that scales with EVERY card they've already lost. Turn 6 after a few deletions? 2-mana BANISH + 6 to face. The Voidborn built a bomb fueled by absence. The less your opponent HAS, the more it HURTS.",True,CORE,
voi_s23,THE HOLLOWING,Voidborn,Spell,,Epic,4,,,,"For the rest of the game, whenever your opponent draws a card, BANISH the top card of their deck.","Every draw costs them TWO cards. They draw one, they LOSE one. Thirty-card deck? Now it's fifteen. The Voidborn installed a leak in reality and the drip never stops. Their game just got a TIMER.",True,CORE,
voi_m27,NULL COLOSSUS,Voidborn,Minion,Void,Epic,5,4,8,GUARDIAN,GUARDIAN. Has +1/+1 for each card BANISHed this game. Your opponent's cards cost (1) more.,"BANISHed 6 cards? It's a 10/14 GUARDIAN with a passive tax aura. The more reality you've eaten, the bigger the wall. The Voidborn built their fortress out of things that no longer exist.",True,CORE,
voi_m28,MIND DEVOURER,Voidborn,Minion,Void,Epic,6,4,6,DEPLOY,DEPLOY: Look at your opponent's hand. BANISH 2 cards of YOUR choice. Add Void copies to YOUR hand that cost (0).,Sees everything. Picks the two BEST cards. Deletes them. Gives YOU free copies. Their bomb is YOUR bomb. Their answer is YOUR answer. The Mind Devourer doesn't eat random thoughts. It has a MENU.,True,CORE,
voi_s24,OBLIVION SPHERE,Voidborn,Spell,,Epic,7,,,BANISH,"BANISH all minions on both sides. For each enemy minion BANISHed, deal 2 damage to the enemy Hero. For each friendly minion BANISHed, draw a card.",Both boards gone. But THEIR losses deal face damage and YOUR losses draw cards. Full enemy board? Ten to face. Full your board? Seven cards drawn. The Sphere doesn't play favorites. It plays VOID.,True,CORE,
voi_m29,PROPHET OF THE ENDLESS VOID,Voidborn,Minion,,Legendary,9,7,7,"DEPLOY, PHASE",DEPLOY: BANISH your opponent's entire hand. They draw 3. PHASE. End of Turn: Your opponent's cards cost (2) more next turn.,He preaches one gospel: nothingness. Their hand? Erased. They draw three. Those three cost two more each. He can't be targeted. The Voidborn's high priest doesn't convert you. He SUBTRACTS you.,True,CORE,
voi_m30,NULLHEIM'S LAST WORD,Voidborn,Minion,Void,Legendary,8,5,5,DEPLOY,"DEPLOY: For the rest of the game, whenever your opponent draws a card, BANISH a random card from their deck. Your BANISH effects also deal 2 damage to the enemy Hero.",The Voidborn don't end things. They make things NEVER HAVE BEEN. Every draw your opponent makes deletes something else. Every BANISH burns face. Their deck dissolves. Their health dissolves. Existence dissolves.,True,CORE,
voi_m31,THE VOID TYRANT,Voidborn,Minion,Void,Legendary,5,5,4,,"After your opponent plays a card, BANISH a random card from their hand. Gains +1/+1 for each card BANISHed this game.",Every action they take costs them something they haven't lost YET. Play a card? Lose a card. Fight back? Lose MORE. The Tyrant doesn't punish mistakes. It punishes PLAYING THE GAME.,True,CORE,
voi_m32,ARCHIVIST OF NOTHING,Voidborn,Minion,,Legendary,4,2,6,DEPLOY,"DEPLOY: For the rest of the game, you may look at your opponent's hand at any time. Whenever a card is BANISHed, add a 0-cost Void copy to your hand.",She catalogs everything the Void eats. Then USES it. BANISH a card? Free copy for you. Permanent hand vision. She knows what they have. She HAS what they DON'T. The Voidborn's librarian. The scariest librarian in the galaxy.,True,CORE,
voi_s25,THE FINAL NOTHING,Voidborn,Spell,,Legendary,10,,,,"BANISH ALL cards in your opponent's hand, the top 10 cards of their deck, and all enemy minions. Deal 1 damage to the enemy Hero for each card BANISHed. Draw 5 cards.",Hand: gone. Board: gone. Deck: gutted. Health: burning. Five cards drawn. The Voidborn stopped whispering and SCREAMED. One spell. Everything deleted. The universe sent an invoice for every card ever lost and your opponent just PAID.,True,CORE,
